Customer_Id,Max of transaction_date,Count of transaction_date,Sum of profit,R,F,M,rfm_group,rfm_score,value
2399,43061,6,"$2,725 ",6,5,5,"6,5,5",2.7,Middle
542,43061,6,"$2,099 ",6,5,4,"6,5,4",2.5,Low
701,43067,6,"$2,216 ",6,5,4,"6,5,4",2.5,Low
958,43065,6,"$2,184 ",6,5,4,"6,5,4",2.5,Low
15,43064,6,"$1,728 ",6,5,3,"6,5,3",2.3,Low
323,43064,6,"$2,021 ",6,5,3,"6,5,3",2.3,Low
746,43056,6,"$1,779 ",6,5,3,"6,5,3",2.3,Low
1349,43056,6,"$1,905 ",6,5,3,"6,5,3",2.3,Low
2192,43057,6,"$1,680 ",6,5,3,"6,5,3",2.3,Low
635,43060,6,"$1,221 ",6,5,2,"6,5,2",2.2,Low
2171,43065,6,"$1,251 ",6,5,2,"6,5,2",2.2,Low
2645,43067,6,"$1,501 ",6,5,2,"6,5,2",2.2,Low
3339,43061,6,"$1,164 ",6,5,2,"6,5,2",2.2,Low
85,43062,6,$563 ,6,5,1,"6,5,1",2.0,Low
2364,43056,5,"$4,827 ",6,4,9,"6,4,9",3.2,Middle
49,43063,5,"$4,249 ",6,4,8,"6,4,8",3.0,Middle
546,43062,5,"$4,450 ",6,4,8,"6,4,8",3.0,Middle
1516,43062,5,"$4,256 ",6,4,8,"6,4,8",3.0,Middle
1979,43066,5,"$4,542 ",6,4,8,"6,4,8",3.0,Middle
2297,43062,5,"$4,275 ",6,4,8,"6,4,8",3.0,Middle
2648,43064,5,"$4,385 ",6,4,8,"6,4,8",3.0,Middle
3047,43065,5,"$3,909 ",6,4,8,"6,4,8",3.0,Middle
477,43064,5,"$3,375 ",6,4,7,"6,4,7",2.8,Middle
916,43063,5,"$3,465 ",6,4,7,"6,4,7",2.8,Middle
1486,43067,5,"$3,682 ",6,4,7,"6,4,7",2.8,Middle
1695,43062,5,"$3,646 ",6,4,7,"6,4,7",2.8,Middle
1827,43061,5,"$3,619 ",6,4,7,"6,4,7",2.8,Middle
2062,43057,5,"$3,465 ",6,4,7,"6,4,7",2.8,Middle
2263,43064,5,"$3,371 ",6,4,7,"6,4,7",2.8,Middle
2354,43063,5,"$3,458 ",6,4,7,"6,4,7",2.8,Middle
2480,43057,5,"$3,382 ",6,4,7,"6,4,7",2.8,Middle
3306,43059,5,"$3,473 ",6,4,7,"6,4,7",2.8,Middle
148,43056,5,"$3,268 ",6,4,6,"6,4,6",2.7,Middle
821,43066,5,"$2,926 ",6,4,6,"6,4,6",2.7,Middle
970,43066,5,"$2,841 ",6,4,6,"6,4,6",2.7,Middle
1636,43059,5,"$3,274 ",6,4,6,"6,4,6",2.7,Middle
1653,43066,5,"$2,844 ",6,4,6,"6,4,6",2.7,Middle
2539,43059,5,"$2,862 ",6,4,6,"6,4,6",2.7,Middle
3331,43063,5,"$3,160 ",6,4,6,"6,4,6",2.7,Middle
3399,43062,5,"$3,085 ",6,4,6,"6,4,6",2.7,Middle
653,43062,5,"$2,624 ",6,4,5,"6,4,5",2.5,Low
666,43058,5,"$2,460 ",6,4,5,"6,4,5",2.5,Low
819,43056,5,"$2,558 ",6,4,5,"6,4,5",2.5,Low
957,43061,5,"$2,632 ",6,4,5,"6,4,5",2.5,Low
977,43058,5,"$2,449 ",6,4,5,"6,4,5",2.5,Low
1606,43057,5,"$2,603 ",6,4,5,"6,4,5",2.5,Low
2422,43067,5,"$2,607 ",6,4,5,"6,4,5",2.5,Low
2736,43057,5,"$2,450 ",6,4,5,"6,4,5",2.5,Low
2966,43067,5,"$2,629 ",6,4,5,"6,4,5",2.5,Low
3095,43063,5,"$2,799 ",6,4,5,"6,4,5",2.5,Low
3277,43062,5,"$2,536 ",6,4,5,"6,4,5",2.5,Low
459,43061,5,"$2,402 ",6,4,4,"6,4,4",2.3,Low
562,43063,5,"$2,125 ",6,4,4,"6,4,4",2.3,Low
686,43062,5,"$2,074 ",6,4,4,"6,4,4",2.3,Low
767,43057,5,"$2,439 ",6,4,4,"6,4,4",2.3,Low
889,43063,5,"$2,358 ",6,4,4,"6,4,4",2.3,Low
1316,43067,5,"$2,153 ",6,4,4,"6,4,4",2.3,Low
1420,43061,5,"$2,122 ",6,4,4,"6,4,4",2.3,Low
1455,43067,5,"$2,350 ",6,4,4,"6,4,4",2.3,Low
1790,43067,5,"$2,259 ",6,4,4,"6,4,4",2.3,Low
2010,43065,5,"$2,169 ",6,4,4,"6,4,4",2.3,Low
2227,43059,5,"$2,168 ",6,4,4,"6,4,4",2.3,Low
2584,43061,5,"$2,208 ",6,4,4,"6,4,4",2.3,Low
3035,43061,5,"$2,429 ",6,4,4,"6,4,4",2.3,Low
3422,43067,5,"$2,128 ",6,4,4,"6,4,4",2.3,Low
994,43057,5,"$2,070 ",6,4,3,"6,4,3",2.2,Low
1771,43060,5,"$1,933 ",6,4,3,"6,4,3",2.2,Low
1974,43067,5,"$1,601 ",6,4,3,"6,4,3",2.2,Low
2127,43067,5,"$1,885 ",6,4,3,"6,4,3",2.2,Low
2415,43056,5,"$1,845 ",6,4,3,"6,4,3",2.2,Low
2490,43061,5,"$1,664 ",6,4,3,"6,4,3",2.2,Low
3301,43057,5,"$1,930 ",6,4,3,"6,4,3",2.2,Low
1444,43061,5,"$1,281 ",6,4,2,"6,4,2",2.0,Low
2094,43065,5,"$1,368 ",6,4,2,"6,4,2",2.0,Low
2658,43063,5,"$1,329 ",6,4,2,"6,4,2",2.0,Low
3200,43060,5,"$1,002 ",6,4,2,"6,4,2",2.0,Low
3440,43067,5,"$1,244 ",6,4,2,"6,4,2",2.0,Low
778,43066,5,$916 ,6,4,1,"6,4,1",1.8,Low
2278,43065,5,$280 ,6,4,1,"6,4,1",1.8,Low
2800,43058,5,$352 ,6,4,1,"6,4,1",1.8,Low
3127,43064,4,"$3,899 ",6,2,8,"6,2,8",2.7,Middle
66,43056,4,"$3,334 ",6,2,7,"6,2,7",2.5,Low
536,43067,4,"$3,662 ",6,2,7,"6,2,7",2.5,Low
615,43057,4,"$3,621 ",6,2,7,"6,2,7",2.5,Low
1311,43062,4,"$3,572 ",6,2,7,"6,2,7",2.5,Low
2296,43063,4,"$3,593 ",6,2,7,"6,2,7",2.5,Low
3000,43057,4,"$3,354 ",6,2,7,"6,2,7",2.5,Low
95,43061,4,"$3,051 ",6,2,6,"6,2,6",2.3,Low
1236,43058,4,"$3,079 ",6,2,6,"6,2,6",2.3,Low
2113,43066,4,"$2,990 ",6,2,6,"6,2,6",2.3,Low
2558,43067,4,"$2,907 ",6,2,6,"6,2,6",2.3,Low
2875,43064,4,"$3,232 ",6,2,6,"6,2,6",2.3,Low
3098,43061,4,"$2,968 ",6,2,6,"6,2,6",2.3,Low
1156,43059,4,"$2,560 ",6,2,5,"6,2,5",2.2,Low
2277,43063,4,"$2,714 ",6,2,5,"6,2,5",2.2,Low
2357,43059,4,"$2,742 ",6,2,5,"6,2,5",2.2,Low
178,43067,4,"$2,185 ",6,2,4,"6,2,4",2.0,Low
609,43063,4,"$2,169 ",6,2,4,"6,2,4",2.0,Low
1019,43057,4,"$2,340 ",6,2,4,"6,2,4",2.0,Low
1739,43062,4,"$2,396 ",6,2,4,"6,2,4",2.0,Low
2511,43067,4,"$2,153 ",6,2,4,"6,2,4",2.0,Low
266,43067,4,"$1,743 ",6,2,3,"6,2,3",1.8,Low
522,43058,4,"$1,664 ",6,2,3,"6,2,3",1.8,Low
838,43058,4,"$1,966 ",6,2,3,"6,2,3",1.8,Low
896,43061,4,"$1,670 ",6,2,3,"6,2,3",1.8,Low
1118,43061,4,"$1,859 ",6,2,3,"6,2,3",1.8,Low
1142,43061,4,"$1,842 ",6,2,3,"6,2,3",1.8,Low
1536,43066,4,"$2,018 ",6,2,3,"6,2,3",1.8,Low
1780,43061,4,"$1,641 ",6,2,3,"6,2,3",1.8,Low
1841,43063,4,"$1,677 ",6,2,3,"6,2,3",1.8,Low
1869,43058,4,"$1,623 ",6,2,3,"6,2,3",1.8,Low
1894,43063,4,"$1,908 ",6,2,3,"6,2,3",1.8,Low
2578,43061,4,"$1,956 ",6,2,3,"6,2,3",1.8,Low
2626,43058,4,"$2,024 ",6,2,3,"6,2,3",1.8,Low
3269,43064,4,"$1,893 ",6,2,3,"6,2,3",1.8,Low
3328,43059,4,"$2,068 ",6,2,3,"6,2,3",1.8,Low
3469,43063,4,"$1,625 ",6,2,3,"6,2,3",1.8,Low
251,43061,4,"$1,210 ",6,2,2,"6,2,2",1.7,Low
904,43062,4,"$1,497 ",6,2,2,"6,2,2",1.7,Low
1186,43062,4,"$1,370 ",6,2,2,"6,2,2",1.7,Low
1498,43059,4,"$1,583 ",6,2,2,"6,2,2",1.7,Low
1671,43056,4,"$1,222 ",6,2,2,"6,2,2",1.7,Low
1956,43066,4,"$1,267 ",6,2,2,"6,2,2",1.7,Low
2261,43064,4,"$1,465 ",6,2,2,"6,2,2",1.7,Low
2312,43058,4,"$1,578 ",6,2,2,"6,2,2",1.7,Low
3011,43064,4,"$1,350 ",6,2,2,"6,2,2",1.7,Low
3155,43056,4,"$1,250 ",6,2,2,"6,2,2",1.7,Low
3357,43064,4,"$1,441 ",6,2,2,"6,2,2",1.7,Low
1193,43063,4,$962 ,6,2,1,"6,2,1",1.5,Very Low
92,43065,3,"$2,967 ",6,1,6,"6,1,6",2.2,Low
303,43056,3,"$3,247 ",6,1,6,"6,1,6",2.2,Low
804,43058,3,"$3,066 ",6,1,6,"6,1,6",2.2,Low
1042,43064,3,"$2,771 ",6,1,5,"6,1,5",2.0,Low
184,43067,3,"$2,181 ",6,1,4,"6,1,4",1.8,Low
1523,43058,3,"$2,105 ",6,1,4,"6,1,4",1.8,Low
2450,43059,2,"$2,366 ",6,1,4,"6,1,4",1.8,Low
3211,43064,3,"$2,303 ",6,1,4,"6,1,4",1.8,Low
179,43059,3,"$1,815 ",6,1,3,"6,1,3",1.7,Low
527,43056,2,"$1,695 ",6,1,3,"6,1,3",1.7,Low
554,43061,3,"$1,671 ",6,1,3,"6,1,3",1.7,Low
632,43058,3,"$1,727 ",6,1,3,"6,1,3",1.7,Low
1847,43067,3,"$1,920 ",6,1,3,"6,1,3",1.7,Low
1883,43057,3,"$1,911 ",6,1,3,"6,1,3",1.7,Low
3049,43056,3,"$1,833 ",6,1,3,"6,1,3",1.7,Low
45,43056,3,"$1,048 ",6,1,2,"6,1,2",1.5,Very Low
225,43062,3,"$1,588 ",6,1,2,"6,1,2",1.5,Very Low
1262,43056,3,"$1,355 ",6,1,2,"6,1,2",1.5,Very Low
1466,43066,3,$978 ,6,1,2,"6,1,2",1.5,Very Low
1548,43062,3,"$1,434 ",6,1,2,"6,1,2",1.5,Very Low
2352,43063,1,"$1,279 ",6,1,2,"6,1,2",1.5,Very Low
2707,43056,3,"$1,323 ",6,1,2,"6,1,2",1.5,Very Low
2842,43060,3,"$1,411 ",6,1,2,"6,1,2",1.5,Very Low
3444,43060,2,"$1,448 ",6,1,2,"6,1,2",1.5,Very Low
291,43059,2,$605 ,6,1,1,"6,1,1",1.3,Very Low
376,43056,3,$368 ,6,1,1,"6,1,1",1.3,Very Low
747,43064,2,$571 ,6,1,1,"6,1,1",1.3,Very Low
1488,43059,2,$133 ,6,1,1,"6,1,1",1.3,Very Low
1921,43059,1,$65 ,6,1,1,"6,1,1",1.3,Very Low
1928,43065,2,$879 ,6,1,1,"6,1,1",1.3,Very Low
1987,43057,3,$712 ,6,1,1,"6,1,1",1.3,Very Low
2239,43067,2,$737 ,6,1,1,"6,1,1",1.3,Very Low
2477,43059,1,$802 ,6,1,1,"6,1,1",1.3,Very Low
2692,43059,3,$854 ,6,1,1,"6,1,1",1.3,Very Low
2749,43065,1,$328 ,6,1,1,"6,1,1",1.3,Very Low
2855,43060,2,$64 ,6,1,1,"6,1,1",1.3,Very Low
3124,43061,3,$402 ,6,1,1,"6,1,1",1.3,Very Low
3140,43059,3,$673 ,6,1,1,"6,1,1",1.3,Very Low
3259,43067,2,$421 ,6,1,1,"6,1,1",1.3,Very Low
3305,43060,2,$125 ,6,1,1,"6,1,1",1.3,Very Low
255,43042,12,"$6,814 ",5,10,10,"5,10,10",4.2,High
506,43043,10,"$6,985 ",5,10,10,"5,10,10",4.2,High
733,43053,10,"$8,210 ",5,10,10,"5,10,10",4.2,High
999,43045,10,"$8,612 ",5,10,10,"5,10,10",4.2,High
1783,43050,12,"$6,331 ",5,10,10,"5,10,10",4.2,High
1797,43045,11,"$6,540 ",5,10,10,"5,10,10",4.2,High
2309,43046,12,"$7,162 ",5,10,10,"5,10,10",4.2,High
2508,43043,10,"$6,569 ",5,10,10,"5,10,10",4.2,High
2560,43054,11,"$5,595 ",5,10,10,"5,10,10",4.2,High
2637,43045,11,"$11,223 ",5,10,10,"5,10,10",4.2,High
2788,43055,11,"$9,061 ",5,10,10,"5,10,10",4.2,High
2912,43053,13,"$8,835 ",5,10,10,"5,10,10",4.2,High
3015,43053,10,"$6,815 ",5,10,10,"5,10,10",4.2,High
3406,43053,10,"$5,464 ",5,10,10,"5,10,10",4.2,High
1443,43055,10,"$5,004 ",5,10,9,"5,10,9",4.0,High
2459,43046,11,"$4,737 ",5,10,9,"5,10,9",4.0,High
289,43055,10,"$3,924 ",5,10,8,"5,10,8",3.8,High
499,43044,11,"$4,044 ",5,10,8,"5,10,8",3.8,High
1181,43055,10,"$4,513 ",5,10,8,"5,10,8",3.8,High
1290,43055,9,"$7,616 ",5,9,10,"5,9,10",4.0,High
1389,43050,9,"$6,263 ",5,9,10,"5,9,10",4.0,High
1890,43055,9,"$6,711 ",5,9,10,"5,9,10",4.0,High
2019,43047,9,"$6,326 ",5,9,10,"5,9,10",4.0,High
2615,43044,9,"$5,517 ",5,9,10,"5,9,10",4.0,High
3405,43047,9,"$6,168 ",5,9,10,"5,9,10",4.0,High
490,43046,9,"$4,593 ",5,9,9,"5,9,9",3.8,High
692,43049,9,"$5,027 ",5,9,9,"5,9,9",3.8,High
1003,43052,9,"$5,300 ",5,9,9,"5,9,9",3.8,High
2701,43047,9,"$4,863 ",5,9,9,"5,9,9",3.8,High
3240,43046,9,"$5,086 ",5,9,9,"5,9,9",3.8,High
261,43049,9,"$4,033 ",5,9,8,"5,9,8",3.7,High
579,43047,9,"$4,205 ",5,9,8,"5,9,8",3.7,High
2397,43046,9,"$4,002 ",5,9,8,"5,9,8",3.7,High
3224,43048,9,"$4,002 ",5,9,8,"5,9,8",3.7,High
610,43053,9,"$3,400 ",5,9,7,"5,9,7",3.5,Middle
626,43045,9,"$3,437 ",5,9,7,"5,9,7",3.5,Middle
748,43053,9,"$3,516 ",5,9,7,"5,9,7",3.5,Middle
1132,43055,9,"$3,641 ",5,9,7,"5,9,7",3.5,Middle
3195,43050,9,"$3,603 ",5,9,7,"5,9,7",3.5,Middle
249,43052,9,"$2,236 ",5,9,4,"5,9,4",3.0,Middle
205,43047,9,"$2,008 ",5,9,3,"5,9,3",2.8,Middle
394,43054,8,"$5,445 ",5,8,10,"5,8,10",3.8,High
438,43048,8,"$7,692 ",5,8,10,"5,8,10",3.8,High
921,43055,8,"$7,516 ",5,8,10,"5,8,10",3.8,High
1131,43046,8,"$6,296 ",5,8,10,"5,8,10",3.8,High
1258,43047,8,"$5,441 ",5,8,10,"5,8,10",3.8,High
1475,43053,8,"$7,812 ",5,8,10,"5,8,10",3.8,High
2351,43044,8,"$5,613 ",5,8,10,"5,8,10",3.8,High
3242,43050,8,"$8,253 ",5,8,10,"5,8,10",3.8,High
51,43044,8,"$4,855 ",5,8,9,"5,8,9",3.7,High
446,43047,8,"$5,363 ",5,8,9,"5,8,9",3.7,High
1178,43055,8,"$5,167 ",5,8,9,"5,8,9",3.7,High
2595,43055,8,"$4,631 ",5,8,9,"5,8,9",3.7,High
827,43050,8,"$4,014 ",5,8,8,"5,8,8",3.5,Middle
1982,43049,8,"$3,939 ",5,8,8,"5,8,8",3.5,Middle
2045,43044,8,"$4,268 ",5,8,8,"5,8,8",3.5,Middle
2248,43048,8,"$3,915 ",5,8,8,"5,8,8",3.5,Middle
3360,43042,8,"$4,180 ",5,8,8,"5,8,8",3.5,Middle
428,43048,8,"$3,355 ",5,8,7,"5,8,7",3.3,Middle
871,43045,8,"$3,503 ",5,8,7,"5,8,7",3.3,Middle
894,43051,8,"$3,564 ",5,8,7,"5,8,7",3.3,Middle
2910,43053,8,"$3,565 ",5,8,7,"5,8,7",3.3,Middle
3247,43055,8,"$3,803 ",5,8,7,"5,8,7",3.3,Middle
3327,43043,8,"$3,783 ",5,8,7,"5,8,7",3.3,Middle
55,43053,8,"$3,221 ",5,8,6,"5,8,6",3.2,Middle
1580,43044,8,"$3,225 ",5,8,6,"5,8,6",3.2,Middle
2226,43050,8,"$3,122 ",5,8,6,"5,8,6",3.2,Middle
2230,43055,8,"$3,263 ",5,8,6,"5,8,6",3.2,Middle
874,43053,8,"$2,787 ",5,8,5,"5,8,5",3.0,Middle
2419,43048,8,"$2,703 ",5,8,5,"5,8,5",3.0,Middle
2845,43052,8,"$2,498 ",5,8,5,"5,8,5",3.0,Middle
984,43043,8,"$2,294 ",5,8,4,"5,8,4",2.8,Middle
1047,43042,8,"$2,214 ",5,8,4,"5,8,4",2.8,Middle
2034,43047,8,"$2,438 ",5,8,4,"5,8,4",2.8,Middle
2181,43048,8,"$1,765 ",5,8,3,"5,8,3",2.7,Middle
935,43046,7,"$5,502 ",5,7,10,"5,7,10",3.7,High
1559,43043,7,"$8,050 ",5,7,10,"5,7,10",3.7,High
1984,43051,7,"$7,256 ",5,7,10,"5,7,10",3.7,High
2883,43050,7,"$5,553 ",5,7,10,"5,7,10",3.7,High
3108,43046,7,"$5,916 ",5,7,10,"5,7,10",3.7,High
3146,43045,7,"$6,400 ",5,7,10,"5,7,10",3.7,High
365,43049,7,"$4,724 ",5,7,9,"5,7,9",3.5,Middle
454,43050,7,"$4,739 ",5,7,9,"5,7,9",3.5,Middle
1039,43047,7,"$5,259 ",5,7,9,"5,7,9",3.5,Middle
1850,43055,7,"$5,160 ",5,7,9,"5,7,9",3.5,Middle
1898,43044,7,"$4,787 ",5,7,9,"5,7,9",3.5,Middle
1916,43046,7,"$4,546 ",5,7,9,"5,7,9",3.5,Middle
2269,43052,7,"$5,405 ",5,7,9,"5,7,9",3.5,Middle
2292,43054,7,"$4,769 ",5,7,9,"5,7,9",3.5,Middle
3499,43048,7,"$4,955 ",5,7,9,"5,7,9",3.5,Middle
61,43052,7,"$4,254 ",5,7,8,"5,7,8",3.3,Middle
223,43047,7,"$4,410 ",5,7,8,"5,7,8",3.3,Middle
648,43042,7,"$4,223 ",5,7,8,"5,7,8",3.3,Middle
737,43045,7,"$4,480 ",5,7,8,"5,7,8",3.3,Middle
1224,43052,7,"$4,251 ",5,7,8,"5,7,8",3.3,Middle
1417,43043,7,"$3,873 ",5,7,8,"5,7,8",3.3,Middle
1426,43051,7,"$3,867 ",5,7,8,"5,7,8",3.3,Middle
2014,43045,7,"$4,281 ",5,7,8,"5,7,8",3.3,Middle
2258,43047,7,"$3,958 ",5,7,8,"5,7,8",3.3,Middle
2599,43046,7,"$4,275 ",5,7,8,"5,7,8",3.3,Middle
2847,43055,7,"$4,509 ",5,7,8,"5,7,8",3.3,Middle
3208,43046,7,"$3,923 ",5,7,8,"5,7,8",3.3,Middle
263,43053,7,"$3,477 ",5,7,7,"5,7,7",3.2,Middle
444,43054,7,"$3,807 ",5,7,7,"5,7,7",3.2,Middle
630,43046,7,"$3,717 ",5,7,7,"5,7,7",3.2,Middle
1335,43047,7,"$3,333 ",5,7,7,"5,7,7",3.2,Middle
1728,43054,7,"$3,684 ",5,7,7,"5,7,7",3.2,Middle
2223,43045,7,"$3,538 ",5,7,7,"5,7,7",3.2,Middle
2918,43048,7,"$3,470 ",5,7,7,"5,7,7",3.2,Middle
3104,43050,7,"$3,687 ",5,7,7,"5,7,7",3.2,Middle
587,43046,7,"$3,293 ",5,7,6,"5,7,6",3.0,Middle
603,43050,7,"$3,148 ",5,7,6,"5,7,6",3.0,Middle
1534,43053,7,"$3,244 ",5,7,6,"5,7,6",3.0,Middle
2015,43049,7,"$2,971 ",5,7,6,"5,7,6",3.0,Middle
2409,43050,7,"$3,078 ",5,7,6,"5,7,6",3.0,Middle
3002,43055,7,"$3,193 ",5,7,6,"5,7,6",3.0,Middle
3196,43049,7,"$2,929 ",5,7,6,"5,7,6",3.0,Middle
1839,43050,7,"$2,784 ",5,7,5,"5,7,5",2.8,Middle
2981,43047,7,"$2,644 ",5,7,5,"5,7,5",2.8,Middle
1286,43048,7,"$2,415 ",5,7,4,"5,7,4",2.7,Middle
1614,43049,7,"$2,397 ",5,7,4,"5,7,4",2.7,Middle
2943,43047,7,"$2,125 ",5,7,4,"5,7,4",2.7,Middle
3064,43044,7,"$2,411 ",5,7,4,"5,7,4",2.7,Middle
3481,43045,7,"$2,438 ",5,7,4,"5,7,4",2.7,Middle
1323,43046,7,"$1,695 ",5,7,3,"5,7,3",2.5,Low
1879,43052,7,"$1,914 ",5,7,3,"5,7,3",2.5,Low
2534,43054,7,"$1,901 ",5,7,3,"5,7,3",2.5,Low
1700,43055,7,"$1,501 ",5,7,2,"5,7,2",2.3,Low
112,43052,6,"$5,742 ",5,5,10,"5,5,10",3.3,Middle
655,43048,6,"$5,754 ",5,5,10,"5,5,10",3.3,Middle
2051,43048,6,"$6,141 ",5,5,10,"5,5,10",3.3,Middle
2069,43048,6,"$5,880 ",5,5,10,"5,5,10",3.3,Middle
2590,43049,6,"$5,483 ",5,5,10,"5,5,10",3.3,Middle
2766,43052,6,"$6,233 ",5,5,10,"5,5,10",3.3,Middle
402,43043,6,"$4,965 ",5,5,9,"5,5,9",3.2,Middle
1400,43043,6,"$4,752 ",5,5,9,"5,5,9",3.2,Middle
1615,43044,6,"$5,354 ",5,5,9,"5,5,9",3.2,Middle
1750,43044,6,"$5,228 ",5,5,9,"5,5,9",3.2,Middle
2048,43042,6,"$5,350 ",5,5,9,"5,5,9",3.2,Middle
3166,43052,6,"$4,710 ",5,5,9,"5,5,9",3.2,Middle
3173,43054,6,"$4,682 ",5,5,9,"5,5,9",3.2,Middle
3361,43055,6,"$4,753 ",5,5,9,"5,5,9",3.2,Middle
421,43043,6,"$3,952 ",5,5,8,"5,5,8",3.0,Middle
471,43051,6,"$3,918 ",5,5,8,"5,5,8",3.0,Middle
770,43050,6,"$4,457 ",5,5,8,"5,5,8",3.0,Middle
864,43053,6,"$4,499 ",5,5,8,"5,5,8",3.0,Middle
1218,43049,6,"$4,541 ",5,5,8,"5,5,8",3.0,Middle
1765,43053,6,"$4,439 ",5,5,8,"5,5,8",3.0,Middle
2124,43042,6,"$3,900 ",5,5,8,"5,5,8",3.0,Middle
2769,43053,6,"$4,178 ",5,5,8,"5,5,8",3.0,Middle
3017,43042,6,"$4,124 ",5,5,8,"5,5,8",3.0,Middle
3170,43055,6,"$4,345 ",5,5,8,"5,5,8",3.0,Middle
3389,43045,6,"$4,462 ",5,5,8,"5,5,8",3.0,Middle
11,43053,6,"$3,639 ",5,5,7,"5,5,7",2.8,Middle
403,43043,6,"$3,654 ",5,5,7,"5,5,7",2.8,Middle
707,43055,6,"$3,368 ",5,5,7,"5,5,7",2.8,Middle
1368,43051,6,"$3,581 ",5,5,7,"5,5,7",2.8,Middle
1593,43046,6,"$3,818 ",5,5,7,"5,5,7",2.8,Middle
1736,43045,6,"$3,759 ",5,5,7,"5,5,7",2.8,Middle
1755,43051,6,"$3,451 ",5,5,7,"5,5,7",2.8,Middle
1935,43042,6,"$3,569 ",5,5,7,"5,5,7",2.8,Middle
2785,43054,6,"$3,412 ",5,5,7,"5,5,7",2.8,Middle
3148,43044,6,"$3,460 ",5,5,7,"5,5,7",2.8,Middle
3426,43054,6,"$3,714 ",5,5,7,"5,5,7",2.8,Middle
437,43051,6,"$3,046 ",5,5,6,"5,5,6",2.7,Middle
650,43049,6,"$2,905 ",5,5,6,"5,5,6",2.7,Middle
1063,43053,6,"$3,113 ",5,5,6,"5,5,6",2.7,Middle
1172,43055,6,"$3,329 ",5,5,6,"5,5,6",2.7,Middle
2313,43055,6,"$2,842 ",5,5,6,"5,5,6",2.7,Middle
2685,43055,6,"$3,039 ",5,5,6,"5,5,6",2.7,Middle
2765,43053,6,"$2,995 ",5,5,6,"5,5,6",2.7,Middle
3038,43053,6,"$3,195 ",5,5,6,"5,5,6",2.7,Middle
3062,43053,6,"$2,858 ",5,5,6,"5,5,6",2.7,Middle
3121,43051,6,"$3,164 ",5,5,6,"5,5,6",2.7,Middle
214,43043,6,"$2,499 ",5,5,5,"5,5,5",2.5,Low
397,43054,6,"$2,618 ",5,5,5,"5,5,5",2.5,Low
606,43044,6,"$2,489 ",5,5,5,"5,5,5",2.5,Low
1421,43042,6,"$2,530 ",5,5,5,"5,5,5",2.5,Low
1814,43048,6,"$2,460 ",5,5,5,"5,5,5",2.5,Low
2160,43052,6,"$2,673 ",5,5,5,"5,5,5",2.5,Low
2344,43052,6,"$2,605 ",5,5,5,"5,5,5",2.5,Low
2453,43043,6,"$2,588 ",5,5,5,"5,5,5",2.5,Low
2457,43047,6,"$2,757 ",5,5,5,"5,5,5",2.5,Low
2526,43046,6,"$2,467 ",5,5,5,"5,5,5",2.5,Low
181,43049,6,"$2,365 ",5,5,4,"5,5,4",2.3,Low
334,43043,6,"$2,128 ",5,5,4,"5,5,4",2.3,Low
414,43052,6,"$2,305 ",5,5,4,"5,5,4",2.3,Low
1279,43047,6,"$2,422 ",5,5,4,"5,5,4",2.3,Low
1986,43055,6,"$2,437 ",5,5,4,"5,5,4",2.3,Low
3313,43045,6,"$2,082 ",5,5,4,"5,5,4",2.3,Low
1107,43051,6,"$1,972 ",5,5,3,"5,5,3",2.2,Low
1929,43054,6,"$1,912 ",5,5,3,"5,5,3",2.2,Low
2073,43043,6,"$1,872 ",5,5,3,"5,5,3",2.2,Low
2405,43054,6,"$1,854 ",5,5,3,"5,5,3",2.2,Low
2931,43042,6,"$1,701 ",5,5,3,"5,5,3",2.2,Low
899,43050,6,"$1,274 ",5,5,2,"5,5,2",2.0,Low
1261,43051,6,"$1,585 ",5,5,2,"5,5,2",2.0,Low
982,43044,6,$944 ,5,5,1,"5,5,1",1.8,Low
1838,43050,5,"$4,691 ",5,4,9,"5,4,9",3.0,Middle
2727,43050,5,"$4,757 ",5,4,9,"5,4,9",3.0,Middle
2771,43055,5,"$4,754 ",5,4,9,"5,4,9",3.0,Middle
971,43051,5,"$4,016 ",5,4,8,"5,4,8",2.8,Middle
2629,43055,5,"$4,119 ",5,4,8,"5,4,8",2.8,Middle
3373,43055,5,"$4,048 ",5,4,8,"5,4,8",2.8,Middle
317,43048,5,"$3,537 ",5,4,7,"5,4,7",2.7,Middle
952,43053,5,"$3,570 ",5,4,7,"5,4,7",2.7,Middle
2203,43050,5,"$3,469 ",5,4,7,"5,4,7",2.7,Middle
2674,43055,5,"$3,478 ",5,4,7,"5,4,7",2.7,Middle
3160,43047,5,"$3,691 ",5,4,7,"5,4,7",2.7,Middle
472,43050,5,"$3,310 ",5,4,6,"5,4,6",2.5,Low
940,43047,5,"$3,256 ",5,4,6,"5,4,6",2.5,Low
1496,43046,5,"$3,181 ",5,4,6,"5,4,6",2.5,Low
1733,43046,5,"$3,170 ",5,4,6,"5,4,6",2.5,Low
1997,43045,5,"$2,855 ",5,4,6,"5,4,6",2.5,Low
2004,43053,5,"$2,910 ",5,4,6,"5,4,6",2.5,Low
2286,43050,5,"$2,879 ",5,4,6,"5,4,6",2.5,Low
2582,43047,5,"$2,913 ",5,4,6,"5,4,6",2.5,Low
3028,43053,5,"$3,043 ",5,4,6,"5,4,6",2.5,Low
3310,43048,5,"$3,121 ",5,4,6,"5,4,6",2.5,Low
